Requiem for a Dream,Daniel Clarin
Braveheart,Daniel Coll
The 400 Blows,Daniel Couturier
The Prestige,Daniel Davis
In the Name of the Father,Daniel Day-Lewis
There Will Be Blood,Daniel Day-Lewis
Schindler's List,Daniel Del-Ponte
Coco,Daniel Edward Mora
The Hunt,Daniel Engstrup
The Lord of the Rings: The Two Towers,Daniel Falconer
"Monsters, Inc.",Daniel Gerson
Inception,Daniel Girondeaud
Green Book,Daniel Greene
Logan,Daniel Hernández
Forrest Gump,Daniel J. Gillooly
The Dark Knight Rises,Daniel Jordano
Spider-Man: Across the Spider-Verse,Daniel Kaluuya
Aliens,Daniel Kash
Hachi: A Dog's Tale,Daniel Kirby
In the Name of the Father,Daniel Massey
1917,Daniel Mays
Lawrence of Arabia,Daniel Moynihan
The Dark Knight Rises,Daniel Newman
Heat,Daniel O'Haco
Good Will Hunting,Daniel Olsen
Casino,Daniel P. Conte
Goodfellas,Daniel P. Conte
Raging Bull,Daniel P. Conte
Harry Potter and the Deathly Hallows: Part 2,Daniel Radcliffe
2001: A Space Odyssey,Daniel Richter
Spotlight,Daniel Ruth
The Grand Budapest Hotel,Daniel Steiner
Warrior,Daniel Stevens
The Dark Knight Rises,Daniel Sunjata
The Sound of Music,Daniel Truhitte
The Silence of the Lambs,Daniel von Bargen
Whiplash,Daniel Weidlein
Se7en,Daniel Zacapa
City of God,Daniel Zettel
Goodfellas,Daniela Barbosa
Life Is Beautiful,Daniela Fedtke
Inglourious Basterds,Daniela Schwerdt
Django Unchained,Danièle Watts
Coco,Daniella Garcia-Lorido
Avengers: Endgame,Danielle Hartnett
Toy Story,Danielle Judovits
Spider-Man: Across the Spider-Verse,Danielle Perez
The Wolf of Wall Street,Danny A. Abeckaser
Léon: The Professional,Danny Aiello
Once Upon a Time in America,Danny Aiello
The Godfather Part II,Danny Aiello
Citizen Kane,Danny Borzage
To Be or Not to Be,Danny Borzage
To Kill a Mockingbird,Danny Borzage
Witness for the Prosecution,Danny Borzage
Terminator 2: Judgment Day,Danny Cooksey
Full Metal Jacket,Danny Cornibert
The Silence of the Lambs,Danny Darst
Oppenheimer,Danny Deferrari
L.A. Confidential,Danny DeVito
One Flew Over the Cuckoo's Nest,Danny DeVito
The Wolf of Wall Street,Danny Flaherty
The Dark Knight,Danny Goldring
2001: A Space Odyssey,Danny Grover
"Lock, Stock and Two Smoking Barrels",Danny John-Jules
The Shining,Danny Lloyd
Finding Nemo,Danny Mann
Inside Out,Danny Mann
"Monsters, Inc.",Danny Mann
Toy Story 3,Danny Mann
Up,Danny Mann
Schindler's List,Danny Marcu
It's a Wonderful Life,Danny Mummert
Top Gun: Maverick,Danny Ramirez
Some Like It Hot,Danny Richards Jr.
Joker,Danny Schoch
Heat,Danny Trejo
American History X,Danso Gordon
Scarface,Dante D'Andre
For a Few Dollars More,Dante Maggio
Forrest Gump,Danté McCarthy
Joker,Dante Pereira-Olson
Monty Python and the Holy Grail,Daphne Darling
Harry Potter and the Deathly Hallows: Part 2,Daphne de Beistegui
The Grand Budapest Hotel,Dar Ronge
Hacksaw Ridge,Darcy Bryce
Spider-Man: Into the Spider-Verse,Darcy Rose Byrnes
Ford v Ferrari,Darin Cooper
Gone Girl,Darin Cooper
The Grand Budapest Hotel,Darin Damjanow
Wild Tales,Darío Grandinetti
Once Upon a Time in America,Dario Iori
The Wages of Fear,Darío Moreno
The Secret in Their Eyes,Darío Valenzuela
A Beautiful Mind,Darius Stone
Children of Heaven,Dariush Mokhtari
Schindler's List,Dariusz Szymaniak
The Silence of the Lambs,Darla
City of God,Darlan Cunha
Once Upon a Time in America,Darlanne Fluegel
Gran Torino,Darline Bucchare
The Wages of Fear,Darling Légitimus
Spider-Man: No Way Home,Darnell Appling
Top Gun: Maverick,Darnell Kirkwood
Batman Begins,Darragh Kelly
American History X,Darrell Britt
"Three Billboards Outside Ebbing, Missouri",Darrell Britt-Gibson
The Terminator,Darrell Mapson
L.A. Confidential,Darrell Sandeen
Chinatown,Darrell Zwerling
Requiem for a Dream,Darren Aronofsky
In the Name of the Father,Darren McHugh
Heat,Darren Melton
Mad Max: Fury Road,Darren Mitchell
Spotlight,Darrin Baker
Ford v Ferrari,Darrin Prescott
Network,Darryl Hickman
The Grapes of Wrath,Darryl Hickman
2001: A Space Odyssey,Darryl Paes
Like Stars on Earth,Darsheel Safary
The Truman Show,Daryl Davis
Blade Runner,Daryl Hannah
Kill Bill: Vol. 1,Daryl Hannah
Finding Nemo,Daryl Sabara
The Dark Knight,Daryl Satcher
Some Like It Hot,Dave Barry
Avengers: Endgame,Dave Bautista
Avengers: Infinity War,Dave Bautista
Django Unchained,Dave Coennen
The Elephant Man,Dave Cooper
The Truman Show,Dave Corey
Logan,Dave Davis
In the Name of the Father,Dave Duffy
Inside Out,Dave Goelz
Catch Me If You Can,Dave Hager
Batman Begins,Dave Legeno
Harry Potter and the Deathly Hallows: Part 2,Dave Legeno
Snatch,Dave Legeno
It Happened One Night,Dave Wengren
Mr. Smith Goes to Washington,Dave Willock
Hamilton,Daveed Diggs
Hachi: A Dog's Tale,Davenia McFadden
No Country for Old Men,David A. Gomez
The Grand Budapest Hotel,David Adamik
Vertigo,David Ahdar
The Dark Knight,David Ajala
Green Book,David An
The Truman Show,David Andrew Nash
Fight Club,David Andrews
Spider-Man: Into the Spider-Verse,David Applebee
The Lord of the Rings: The Return of the King,David Aston
The Matrix,David Aston
A Beautiful Mind,David B. Allen
Gladiator,David Bailie
Pirates of the Caribbean: The Curse of the Black Pearl,David Bailie
Singin' in the Rain,David Bair
The Godfather Part II,David Baker
American History X,David Basulto
The Shining,David Baxt
Batman Begins,David Bedella
Coco,David Berón
The Prestige,David Bowie
Harry Potter and the Deathly Hallows: Part 2,David Bradley
Forrest Gump,David Brisbin
American Beauty,David C. Fisher
Rush,David Calder
Kill Bill: Vol. 1,David Carradine
2001: A Space Odyssey,David Charkham
The Grand Budapest Hotel,David Cioffi
Gone Girl,David Clennon
The Thing,David Clennon
The Departed,David Conley
Se7en,David Correia
To Kill a Mockingbird,David Crawford
Eternal Sunshine of the Spotless Mind,David Cross
The Dark Knight Rises,David Dale McCue
Oppenheimer,David Dastmalchian
Prisoners,David Dastmalchian
The Dark Knight,David Dastmalchian
Ben-Hur,David Davies
The Dark Knight Rises,David Dayan Fisher
V for Vendetta,David Decio
The Secret in Their Eyes,David Di Nápoli
The Green Mile,David E. Browning
The Silence of the Lambs,David Early
Good Will Hunting,David Eisner
Jaws,David Engelbach
The Departed,David Fischer
2001: A Space Odyssey,David Fleetwood
Spotlight,David Fraser
The Dark Knight,David Fultz
Django Unchained,David G. Baker
Braveheart,David Gant
Full Metal Jacket,David George
Joker,David Gibson
Léon: The Professional,David Gregg
Interstellar,David Gyasi
The Dark Knight Rises,David Gyasi
Back to the Future,David Harold Brown
Gladiator,David Hemmings
Harry Potter and the Deathly Hallows: Part 2,David Heyman
2001: A Space Odyssey,David Hines
The Lord of the Rings: The Fellowship of the Ring,David Houma
The Big Lebowski,David Huddleston
The Grapes of Wrath,David Hughes
Finding Nemo,David Ian Salter
The Lord of the Rings: The Fellowship of the Ring,David J. Muzzerall
The Lion King,David J. Randolph
Fight Club,David Jean Thomas
Green Book,David Kallaway
Logan,David Kallaway
Singin' in the Rain,David Kasday
Die Hard,David Katz
Up,David Kaye
The Grapes of Wrath,David Kirkland
Heat,David Koseruba
The Terminator,David Kristin
Oppenheimer,David Krumholtz
Lawrence of Arabia,David Lean
Raging Bull,David LeBell
Fight Club,David Lee Smith
V for Vendetta,David Leitch
The Apartment,David Lewis
The Elephant Man,David Lynch
The Apartment,David Macklin
The Great Escape,David McCallum
The Lion King,David McCharen
Braveheart,David McKay
V for Vendetta,David Merheb
The Terminator,David Michels
Spider-Man: Across the Spider-Verse,David Michie
The Dark Knight Rises,David Monahan
Barry Lyndon,David Morley
The Green Mile,David Morse
Unforgiven,David Mucci
Batman Begins,David Murray
Indiana Jones and the Last Crusade,David Murray
Platoon,David Neidorf
Gone with the Wind,David Newell
Gladiator,David Nicholls
Taxi Driver,David Nichols
The Matrix,David O'Connor
Braveheart,David O'Hara
Hotel Rwanda,David O'Hara
The Departed,David O'Hara
Interstellar,David Oyelowo
The Help,David Oyelowo
Full Metal Jacket,David Palffy
Catch Me If You Can,David Parent-Laliberté
Logan,David Paris
Groundhog Day,David Pasquesi
Pirates of the Caribbean: The Curse of the Black Pearl,David Patykewich
Million Dollar Baby,David Powledge
The Shawshank Redemption,David Proval
A Clockwork Orange,David Prowse
"Lock, Stock and Two Smoking Barrels",David Reid
Casino,David Rose
The Elephant Man,David Ryall
Oppenheimer,David Rysdahl
Gladiator,David Schofield
Requiem for a Dream,David Seltzer
Singin' in the Rain,David Sharpe
"Monsters, Inc.",David Silverman
Green Book,David Simpson
Logan,David Simpson
L.A. Confidential,David St. James
Django Unchained,David Steen
Reservoir Dogs,David Steen
L.A. Confidential,David Strathairn
How to Train Your Dragon,David Tennant
Harry Potter and the Deathly Hallows: Part 2,David Thewlis
The Big Lebowski,David Thewlis
Die Hard,David Ursin
Saving Private Ryan,David Vegh
Léon: The Professional,David W. Butler
Mr. Smith Goes to Washington,David Wade
There Will Be Blood,David Warshofsky
The Lord of the Rings: The Fellowship of the Ring,David Weatherley
The Lord of the Rings: The Return of the King,David Wenham
The Lord of the Rings: The Two Towers,David Wenham
The Wolf of Wall Street,David Wenzel
The Apartment,David White
There Will Be Blood,David Williams
There Will Be Blood,David Willis
Saving Private Ryan,David Wohl
Gone Girl,Davina Joy
Gran Torino,Davis Gloff
Mr. Smith Goes to Washington,Davison Clark
The Wolf of Wall Street,Davram Stiefler
The Pianist,Dawid Szurmiej
Singin' in the Rain,Dawn Addams
Blade Runner,Dawna Lee Heising
Batman Begins,Dean Alexandrou
Amélie,Dean Baykan
Terminator 2: Judgment Day,Dean Blanke
Jurassic Park,Dean Cundey
Braveheart,Dean Lopata
Spider-Man: No Way Home,Dean Meminger
The Lord of the Rings: The Fellowship of the Ring,Dean Morganty
The Lord of the Rings: The Two Towers,Dean Morganty
Terminator 2: Judgment Day,Dean Norris
One Flew Over the Cuckoo's Nest,Dean R. Brooks
Snatch,Dean Smith
The Best Years of Our Lives,Dean White
1917,Dean-Charles Chapman
Coco,Deb Fink
The Dark Knight,Debbi Burns
Taxi Driver,Debbi Morgan
Singin' in the Rain,Debbie Reynolds
The Sound of Music,Debbie Turner
Eternal Sunshine of the Spotless Mind,Debbon Ayer
Aladdin,Debi Derryberry
Toy Story,Debi Derryberry
Goodfellas,Debi Mazar
Django Unchained,Deborah Ayorinde
Back to the Future,Deborah Harmon
Catch Me If You Can,Deborah Kellner
Forrest Gump,Deborah McTeer
Terminator 2: Judgment Day,Debra Casey
Dead Poets Society,Debra Mooney
The Green Mile,Dee Croxton
In the Name of the Father,Dee Man Kole
Singin' in the Rain,Dee Turnell
The Wolf of Wall Street,Deema Aitken
Spider-Man: Across the Spider-Verse,Deepti Gupta
Spider-Man: Across the Spider-Verse,Deepti Kingra-Mickelsen
Rocky,DeForest Covan
The Elephant Man,Deirdre Costello
Eternal Sunshine of the Spotless Mind,Deirdre O'Connell
The Incredibles,Deirdre Warin
Full Metal Jacket,Del Anderson
L.A. Confidential,Dell Yount
The Grapes of Wrath,Delmar Costello
Mr. Smith Goes to Washington,Delmar Watson
One Flew Over the Cuckoo's Nest,Delos V. Smith Jr.
Up,Delroy Lindo
Rush,Demetri Goritsas
Saving Private Ryan,Demetri Goritsas
Citizen Kane,Demetrius Alexis
Joker,Demetrius Dotson II
Hachi: A Dog's Tale,Denece Ryland
12 Years a Slave,Deneen Tyler
Indiana Jones and the Last Crusade,Denholm Elliott
The Matrix,Deni Gordon
Before Sunset,Denis Evrard
Spider-Man: Across the Spider-Verse,Denis Leary
Inglourious Basterds,Denis Ménochet
Coco,Denise Blasor
Jaws,Denise Cheshire
Requiem for a Dream,Denise Dowse
Into the Wild,Denise Sitton
American History X,Denney Pierce
Terminator 2: Judgment Day,Denney Pierce
American Beauty,Dennis Anderson
The Shawshank Redemption,Dennis Baker
The Elephant Man,Dennis Burgess
Django Unchained,Dennis Christopher
Raging Bull,Dennis Crosswhite
The Incredibles,Dennis 'D.J.' Jennings
Saving Private Ryan,Dennis Farina
Snatch,Dennis Farina
Scarface,Dennis Franz
Die Hard,Dennis Hayden
Heat,Dennis Haysbert
Scarface,Dennis Holahan
Apocalypse Now,Dennis Hopper
Cool Hand Luke,Dennis Hopper
Joker,Dennis Jay Funny
Hacksaw Ridge,Dennis Kreusler
Spotlight,Dennis Lynch
The Departed,Dennis Lynch
Singin' in the Rain,Dennis Ross
Spider-Man: Across the Spider-Verse,Dennis Singletary
Spider-Man: Into the Spider-Verse,Dennis Singletary
Green Book,Dennis W. Hall
The Deer Hunter,Dennis Watlington
Chinatown,Denny Arnold
In the Name of the Father,Denys Hawthorne
Warrior,Denzel Whitaker
"Lock, Stock and Two Smoking Barrels",Derek Howard
V for Vendetta,Derek Hutchinson
Gladiator,Derek Jacobi
Saving Private Ryan,Derek Lea
Indiana Jones and the Last Crusade,Derek Lyons
The Shining,Derek Lyons
The Wolf of Wall Street,Derek Milman
Good Will Hunting,Derrick Bridgeman
Green Book,Derrick Spears
Ben-Hur,Dervis Ward
Hotel Rwanda,Desmond Dube
The Dark Knight Rises,Desmond Harrington
The Pianist,Detlev von Wangenheim
Pulp Fiction,Devan Richardson
Terminator 2: Judgment Day,DeVaughn Nixon
Downfall,Devid Striesow
Spider-Man: Into the Spider-Verse,Devika Parikh
12 Years a Slave,Devin Maurice Evans
Oppenheimer,Devon Bostick
The Iron Giant,Devon Cole Borisoff
Harry Potter and the Deathly Hallows: Part 2,Devon Murray
Die Hard,De'voreaux White
12 Years a Slave,Devyn A. Tyler
Casablanca,Dewey Robinson
"Lock, Stock and Two Smoking Barrels",Dexter Fletcher
The Elephant Man,Dexter Fletcher
Before Sunset,Diabolo
Taxi Driver,Diahnne Abbott
Snatch,Dian Bachar
For a Few Dollars More,Diana Faenza
Barry Lyndon,Diana Körner
Rocky,Diana Lewis
For a Few Dollars More,Diana Rabito
The Silence of the Lambs,Diane Baker
Singin' in the Rain,Diane Garrett
The Godfather,Diane Keaton
The Godfather Part II,Diane Keaton
Inglourious Basterds,Diane Kruger
Chinatown,Diane Ladd
Inside Out,Diane Lane
Terminator 2: Judgment Day,Diane Rodriguez
Heat,Diane Venora
Casablanca,Dick Botiller
The Exorcist,Dick Callinan
Forrest Gump,Dick Cavett
Judgment at Nuremberg,Dick Cherney
The Apartment,Dick Cherney
Stand by Me,Dick Durock
The Best Years of Our Lives,Dick Earle
It's a Wonderful Life,Dick Elliott
Mr. Smith Goes to Washington,Dick Elliott
It Happened One Night,Dick Gordon
It's a Wonderful Life,Dick Gordon
The Best Years of Our Lives,Dick Gordon
Mr. Smith Goes to Washington,Dick Jensen
North by Northwest,Dick Johnstone
To Kill a Mockingbird,Dick Johnstone
The Terminator,Dick Miller
The Grapes of Wrath,Dick Rich
Double Indemnity,Dick Rush
Citizen Kane,Dick Scott
Rear Window,Dick Simmons
Casino,Dick Smothers
Forrest Gump,Dick Stilwell
L.A. Confidential,Dick Stilwell
Raging Bull,Dick Whittington
Indiana Jones and the Last Crusade,Dickey Beer
12 Years a Slave,Dickie Gravois
Mr. Smith Goes to Washington,Dickie Jones
Léon: The Professional,Didier Legros
Wild Tales,Diego Gentile
Ben-Hur,Diego Pozzetto
Wild Tales,Diego Starosta
Wild Tales,Diego Velázquez
Fight Club,Dierdre Downing-Jackson
Downfall,Dieter Mann
Downfall,Dieter Rupp
Schindler's List,Dieter Witting
Downfall,Dietrich Hollinderbäumer
Singin' in the Rain,Diki Lerner
Inception,Dileep Rao
There Will Be Blood,Dillon Freasier
Green Book,Dimiter D. Marinov
The Sting,Dimitra Arliss
The Passion of Joan of Arc,Dimitri Dimitriev
Casablanca,Dina Smirnova
The Deer Hunter,Ding Santos
Goodfellas,Dino Laudicina
The Dark Knight Rises,Diogo Hausen
The Shawshank Redemption,Dion Anderson
Schindler's List,Dirk Bender
Downfall,Dirk Borchardt
The Grand Budapest Hotel,Dirk Bossmann
Life Is Beautiful,Dirk K. van den Berg
Das Boot,Dirk Salomon
Gone with the Wind,Dirk Wayne Summers
Gladiator,Djimon Hounsou
Downfall,Dmitriy Bykovskiy-Romashov
Django Unchained,Doc Duhame
It Happened One Night,Dolores Fuller
The Big Lebowski,Dom Irrera
Harry Potter and the Deathly Hallows: Part 2,Domhnall Gleeson
Catch Me If You Can,Dominic Bond
Batman Begins,Dominic Burgess
The Godfather Part II,Dominic Chianese
The Lord of the Rings: The Fellowship of the Ring,Dominic Monaghan
The Lord of the Rings: The Return of the King,Dominic Monaghan
The Lord of the Rings: The Two Towers,Dominic Monaghan
Barry Lyndon,Dominic Savage
Casino,Dominick Grieco
Before Sunrise,Dominik Castell
Schindler's List,Dominika Bednarczyk
Amélie,Dominique Bettenfeld
Incendies,Dominique Briand
The Intouchables,Dominique Daguier
Goodfellas,Dominique DeVito
The Intouchables,Dominique Henry
Se7en,Dominique Jennings
The Incredibles,Dominique Louis
Amélie,Dominique Pinon
Citizen Kane,Don Ackerman
Spotlight,Don Allison
Witness for the Prosecution,Don Ames
North by Northwest,Don Anderson
In the Name of the Father,Don Baker
The Best Years of Our Lives,Don Beddoe
On the Waterfront,Don Blackman
Pulp Fiction,Don Blakely
The Silence of the Lambs,Don Brockett
The Great Dictator,Don Brodie
Avengers: Endgame,Don Cheadle
Avengers: Infinity War,Don Cheadle
Hotel Rwanda,Don Cheadle
The Godfather,Don Costello
Léon: The Professional,Don Creech
Green Book,Don DiPetta
Rear Window,Don Dunning
Raging Bull,Don Dunphy
Forrest Gump,Don Fischer
Apocalypse Now,Don Gordon Bell
Singin' in the Rain,Don Hulbert
Django Unchained,Don Johnson
The Dark Knight,Don Kress
The Exorcist,Don LaBonte
Pirates of the Caribbean: The Curse of the Black Pearl,Don LaDaga
Terminator 2: Judgment Day,Don Lake
The Lord of the Rings: The Two Towers,Don Langridge
The Shawshank Redemption,Don McManus
L.A. Confidential,Don Pulford
Casino,Don Rickles
Toy Story,Don Rickles
Toy Story 3,Don Rickles
Citizen Kane,Don Roberts
Rocky,Don Sherman
Terminator 2: Judgment Day,Don Stanton
Green Book,Don Stark
Django Unchained,Don Stroud
The Truman Show,Don Taylor
Citizen Kane,Dona Dax
The Truman Show,Dona Hardy
Braveheart,Donal Gibson
Back to the Future,Donald Fullilove
Up,Donald Fullilove
WALL·E,Donald Fullilove
Spider-Man: Across the Spider-Verse,Donald Glover
Mr. Smith Goes to Washington,Donald Kerr
The Best Years of Our Lives,Donald Kerr
The Thing,Donald Moffat
Singin' in the Rain,Donald O'Connor
The Great Escape,Donald Pleasence
Lawrence of Arabia,Donald Wolfit
The Shawshank Redemption,Donald Zinn
Downfall,Donevan Gunia
Cool Hand Luke,Donn Pearce
